City,HouseName,District,TotalPrice,Price,Floor,Square,ConstructionTime,Bedrooms,LivingRooms,Kitchens,Bathrooms,Type,Structure,Renovation,Elevator,FloorType,Lng,Lat,ID
shanghai,番禺大厦,长宁,8500000.0,52007,Low,163.44,1999,3,2,1,2,Tower,Steel/Concrete,Rough,Yes,Flat,121.43387889571613,31.212336784885853,107104352902
shanghai,水塘小区,普陀,4380000.0,62932,High,69.6,1988,2,1,1,1,Plate,Steel/Concrete,Hardcover,Yes,Flat,121.40610481646699,31.255266557953828,107104385249
shanghai,阳光翠庭,松江,4750000.0,36285,Low,130.91,2005,3,2,1,2,Plate,Steel/Concrete,Simplicity,Yes,Flat,121.22121773233656,31.044093457161477,107104292999
shanghai,潍坊九村,浦东,4350000.0,117536,High,37.01,1986,1,1,1,1,Plate,Brick/Concrete,Hardcover,No,Flat,121.53142876562228,31.22873306720825,107104379173
shanghai,伟业金锦苑二村,浦东,5880000.0,74943,Low,78.46,2003,2,2,1,1,Plate,Steel/Concrete,Hardcover,No,Flat,121.59210400281879,31.288212777614163,107104383293
shanghai,航华一村,闵行,4280000.0,52561,Middle,81.43,1993,2,1,1,1,Tower,Steel/Concrete,Hardcover,Yes,Flat,121.35806200050455,31.180690381526052,107104379073
shanghai,绿地时代名邸,青浦,2050000.0,24795,High,82.68,2015,2,2,1,1,Plate,Steel/Concrete,Simplicity,Yes,Flat,121.14853601318534,31.28246760943393,107104385930
shanghai,凯德新视界(一期),浦东,1980000.0,24778,Middle,79.91,2015,2,1,1,1,Plate,Steel/Concrete,Rough,Yes,Flat,121.81619403771016,30.967591867678497,107104383211
shanghai,菊泉新城(陆翔路698弄),宝山,3500000.0,40855,Low,85.67,2005,2,1,1,1,Plate,Steel/Concrete,Simplicity,Yes,Flat,121.37336652130858,31.359807552501792,107104385721
shanghai,浦罡小区,杨浦,2500000.0,70225,High,35.6,1993,1,1,1,1,Plate,Brick/Concrete,Simplicity,No,Flat,121.54266243534676,31.278492530311503,107104365878
shanghai,平阳绿家园,闵行,7780000.0,79114,Middle,98.34,2000,3,2,1,1,Plate,Steel/Concrete,Hardcover,No,Flat,121.39771904470079,31.13607285213692,107104367897
shanghai,莲花公寓(闵行),闵行,8750000.0,66444,High,131.69,1998,4,2,1,2,Plate,Brick/Concrete,Hardcover,No,Duplex,121.4060016011639,31.14723837920204,107104374016
shanghai,曹杨五村(南杨园),普陀,2850000.0,69158,High,41.21,1984,1,1,1,1,Plate,Brick/Concrete,Hardcover,No,Flat,121.41247299405778,31.238847832358434,107104386755
shanghai,乾溪三村,宝山,4400000.0,45291,Middle,97.15,1998,3,1,1,1,Plate,Brick/Concrete,Simplicity,No,Flat,121.41355796745272,31.31502886219595,107104389359
shanghai,银山小区,浦东,4650000.0,61541,High,75.56,1997,2,1,1,1,Plate,Brick/Concrete,Hardcover,No,Flat,121.58705804110814,31.24963590522477,107104384231
shanghai,田图苑,闵行,4800000.0,52673,Middle,91.13,2000,2,2,1,1,Plate,Brick/Concrete,Simplicity,No,Flat,121.35751735787385,31.18794797223369,107104388254
shanghai,春港丽园(公寓),浦东,6500000.0,52390,Middle,124.07,2003,3,2,1,2,Plate,Steel/Concrete,Hardcover,No,Flat,121.49318816955416,31.21552530450617,107104327050
shanghai,明园森林都市,静安,11300000.0,93273,Middle,121.15,NaN,3,2,1,2,Tower,Steel/Concrete,Hardcover,Yes,Flat,121.46043298625219,31.295146904529243,107104325628
shanghai,金地格林郡,青浦,6100000.0,36368,High,167.73,2008,6,2,1,2,Plate,Steel/Concrete,Hardcover,No,Duplex,121.10939477601292,31.13937902253949,107104335947
shanghai,唐丰苑,浦东,3200000.0,55373,Middle,57.79,2014,1,1,1,1,Plate,Steel/Concrete,Simplicity,Yes,Flat,121.65898006328956,31.205784139308655,107103671207
shanghai,复地新都国际,静安,9500000.0,120178,High,79.05,2011,1,2,1,1,Plate,Steel/Concrete,Hardcover,Yes,Flat,121.48224869488422,31.259779973070767,107104352927
shanghai,洛川路14号,普陀,1950000.0,56703,High,34.39,1987,1,1,1,1,Plate,Steel/Concrete,Simplicity,No,Flat,121.4514763413344,31.269419216853457,107104248085
shanghai,凯成苑,静安,8500000.0,68312,Low,124.43,2000,3,2,1,2,Plate,Steel/Concrete,Rough,Yes,Flat,121.4688790343181,31.254499894726635,107104367021
shanghai,东安二村,徐汇,6650000.0,84941,Low,78.29,1958,2,2,1,1,Plate,Brick/Concrete,Simplicity,No,Flat,121.4599946131633,31.19284474626915,107104373234
shanghai,中国铁建香榭国际,奉贤,5190000.0,42103,Middle,123.27,2018,4,2,1,2,Other,Unknown,Hardcover,Yes,Flat,121.44577201151549,30.993328827368927,107103985898
shanghai,中国铁建香榭国际,奉贤,4300000.0,25734,Low,167.1,2018,3,1,1,1,Plate,Mixed,Hardcover,Yes,Flat,121.44577201151549,30.993328827368927,107103892626
shanghai,中国铁建香榭国际,奉贤,3080000.0,24052,Low,128.06,NaN,2,2,1,1,Tower,Steel/Concrete,Hardcover,Yes,Duplex,121.44577201151549,30.993328827368927,107104145563
shanghai,晨光公寓,浦东,3690000.0,39206,High,94.12,1995,3,1,1,1,Plate,Mixed,Hardcover,No,Flat,121.67999547154272,31.201674835129737,107104226024
shanghai,银丰苑,浦东,3670000.0,43427,Low,84.51,2007,2,1,1,1,Plate,Steel/Concrete,Hardcover,No,Flat,121.69426101219393,31.273335885907766,107104316587
shanghai,虬江路843号,静安,3260000.0,77583,Low,42.02,1984,1,1,1,1,Plate,Brick/Concrete,Hardcover,No,Flat,121.48263191201475,31.25834248589445,107104340755
shanghai,万科城市花园,闵行,6950000.0,66648,High,104.28,1995,3,2,1,2,Plate,Steel/Concrete,Simplicity,No,Flat,121.34955801173324,31.164744863759513,107104327015
shanghai,枫泽苑,闵行,4060000.0,44719,Low,90.79,2008,2,2,1,1,Plate,Steel/Concrete,Simplicity,Yes,Flat,121.4274077723139,31.037191877590146,107104335559
shanghai,紫东新苑,松江,5250000.0,34319,Low,152.98,2005,3,2,1,2,Plate,Steel/Concrete,Hardcover,Yes,Flat,121.21491234630092,31.047409281325514,107104345924
shanghai,临潮二村,金山,699000.0,12463,High,56.09,1991,2,1,1,1,Plate,Brick/Concrete,Hardcover,No,Flat,121.35692106267634,30.723768187494915,107104347301
shanghai,鑫隆公寓,杨浦,6060000.0,72411,Middle,83.69,1996,2,2,1,1,Plate,Steel/Concrete,Simplicity,No,Flat,121.1719320208705,31.319757876149556,107104342788
shanghai,南苑十村,嘉定,2350000.0,28782,Middle,81.65,1999,2,2,1,1,Plate,Brick/Concrete,Hardcover,No,Flat,121.25518041790504,31.371773220186217,107104348776
shanghai,鹤明小区,闵行,1620000.0,41980,Middle,38.59,1985,1,1,1,1,Plate,Brick/Concrete,Hardcover,No,Flat,121.42261549207929,31.013614574468466,107104395058
shanghai,艺泰安邦,浦东,2500000.0,26591,Low,94.02,2009,2,2,1,1,Plate,Steel/Concrete,Hardcover,Yes,Flat,121.71488251348099,31.06706684689662,107104370037
shanghai,紫阳花苑,徐汇,5230000.0,79027,High,66.18,1996,2,1,1,1,Plate,Mixed,Hardcover,No,Flat,121.46058147615298,31.120005367577285,107104358647
shanghai,丰舍西苑,浦东,4960000.0,45459,High,109.11,2004,3,1,1,1,Plate,Brick/Concrete,Hardcover,No,Flat,121.66839178977868,31.28126285914203,107104362186
shanghai,济阳三村,浦东,2730000.0,60425,Middle,45.18,1994,1,1,1,1,Plate,Brick/Concrete,Hardcover,No,Flat,121.48923140327436,31.172374304861062,107104381424
shanghai,盛华景苑,徐汇,6200000.0,76149,High,81.42,2013,2,2,1,1,Plate,Steel/Concrete,Simplicity,Yes,Flat,121.46280109923758,31.114617703085216,107104378245
shanghai,上泰雅苑,浦东,7000000.0,65995,High,106.07,2003,3,2,1,1,Plate,Steel/Concrete,Simplicity,No,Flat,121.58898849964908,31.28495907476558,107104374861
shanghai,黄陵小区,普陀,3250000.0,67428,High,48.2,1995,2,0,1,1,Plate,Brick/Concrete,Simplicity,No,Flat,121.43287971049739,31.268816412251677,107104386293
shanghai,淞虹苑,长宁,3250000.0,67624,Low,48.06,1999,2,1,1,0,Plate,Brick/Concrete,Hardcover,No,Flat,121.36928893293769,31.218572120488528,107104405134
shanghai,丹桂佳苑,浦东,2060000.0,25333,High,81.32,2008,2,2,1,1,Plate,Steel/Concrete,Rough,No,Flat,121.76749689601426,31.031040109428755,107104357305
shanghai,牡丹逸庭,松江,2850000.0,36446,Middle,78.2,2012,2,1,0,1,Plate,Steel/Concrete,Simplicity,Yes,Flat,121.25493509067026,31.109615279847144,107104385724
shanghai,景舒苑十村西区,闵行,3650000.0,50048,Middle,72.93,2006,2,2,1,1,Plate,Steel/Concrete,Hardcover,No,Flat,121.49777545647142,31.07467932369823,107104379424
shanghai,金水苑,奉贤,2940000.0,21949,Middle,133.95,2007,3,2,1,2,Plate,Steel/Concrete,Hardcover,No,Flat,121.50419187306808,30.96161695069398,107104385684
shanghai,春申景城湖畔林语,闵行,9330000.0,85983,Low,108.51,2007,2,2,1,2,Plate,Steel/Concrete,Hardcover,Yes,Flat,121.41928718033425,31.11084102183258,107104379665
shanghai,通波小区,松江,3250000.0,35018,High,92.81,NaN,3,2,1,1,Plate,Brick/Concrete,Simplicity,No,Flat,121.24638501882629,31.021307809000955,107104383726
shanghai,圣鑫苑,浦东,4150000.0,49767,Low,83.39,2008,2,1,1,1,Plate,Steel/Concrete,Hardcover,Yes,Flat,121.5921235858789,31.133715436583294,107104402044
shanghai,新理想花园,松江,3100000.0,34066,Middle,91,2006,3,1,0,1,Plate,Steel/Concrete,Hardcover,Yes,Flat,121.2045660227592,31.02474288053761,107104385525
shanghai,汪家井小区,普陀,3980000.0,62975,High,63.2,1991,2,1,0,1,Plate,Brick/Concrete,Hardcover,No,Flat,121.43877789464536,31.26470131042664,107104385816
shanghai,潼港二村,浦东,2900000.0,42919,High,67.57,1994,2,1,1,1,Plate,Brick/Concrete,Simplicity,No,Flat,121.58108781285827,31.345741846928753,107104382610
shanghai,昆阳小区,闵行,1430000.0,30271,Middle,47.24,1989,2,1,1,1,Plate,Brick/Concrete,Simplicity,No,Flat,121.37937861059523,31.00448266249887,107104390424
shanghai,朱家门小区,浦东,3500000.0,59983,High,58.35,1990,2,1,1,1,Plate,Brick/Concrete,Simplicity,No,Flat,121.58722818017172,31.282702153952755,107104386186
shanghai,南中街51号,闵行,2070000.0,31710,Middle,65.28,1991,2,1,1,1,Plate,Brick/Concrete,Simplicity,No,Flat,121.48053886017651,31.235929042252014,107104384868
shanghai,佳宝新村,闵行,4050000.0,64832,Low,62.47,1994,2,1,1,1,Plate,Brick/Concrete,Hardcover,No,Flat,121.35105315142404,31.16027545816702,107104401945
shanghai,康桥水都(公寓),宝山,4400000.0,39555,Low,111.24,2008,2,2,1,2,Plate,Steel/Concrete,Simplicity,No,Flat,121.4442749853831,31.367352864903182,107104384137
shanghai,贝港南区（八区）,奉贤,2350000.0,18314,High,128.32,1997,3,2,1,2,Plate,Brick/Concrete,Simplicity,No,Flat,121.45250597910994,30.914139874266304,107104383961
shanghai,金杨新村九街坊,浦东,3490000.0,59925,Low,58.24,1994,2,1,1,1,Plate,Brick/Concrete,Hardcover,No,Flat,121.58821595691049,31.25970488503576,107104405354
shanghai,紫堤坊,闵行,3750000.0,43328,Low,86.55,2004,2,2,1,1,Plate,Steel/Concrete,Hardcover,No,Flat,121.30288906421777,31.2131291186402,107104396869
shanghai,解放新村,奉贤,2520000.0,18206,High,138.42,2001,3,2,1,2,Plate,Brick/Concrete,Simplicity,No,Flat,121.45984199105717,30.91896384361939,107104397041
shanghai,凤庆小区,闵行,1899000.0,35953,High,52.82,1987,2,1,1,1,Plate,Brick/Concrete,Hardcover,No,Flat,121.40787232238841,31.02126100141911,107104377712
shanghai,古美五村,闵行,4350000.0,69445,High,62.64,1995,2,1,1,1,Plate,Brick/Concrete,Hardcover,No,Flat,121.41453253910049,31.151640802584804,107104356852
shanghai,寿昌坊,徐汇,3150000.0,80770,High,39,1986,1,1,1,1,Plate,Brick/Concrete,Simplicity,No,Flat,121.42734102821451,31.157011819406026,107104351652
shanghai,众旺苑,奉贤,5500000.0,21073,High,261,2006,4,3,1,3,Plate,Steel/Concrete,Hardcover,Yes,Duplex,121.44804301767526,30.918382876667124,107104300468
shanghai,复元坊,静安,3800000.0,89223,High,42.59,1993,2,0,1,1,Plate,Steel/Concrete,Hardcover,No,Flat,121.47179502383405,31.25645489668166,107104341471
shanghai,阳明花园广场（一期）,浦东,6200000.0,43820,Low,141.49,1996,3,2,1,2,Tower,Steel/Concrete,Hardcover,Yes,Flat,121.59847550413996,31.341319870032926,107104316685
shanghai,米兰诺贵都,松江,4500000.0,50039,Middle,89.93,2013,2,2,1,1,Plate,Steel/Concrete,Hardcover,Yes,Flat,121.2391561747264,31.108354042835707,107104357371
shanghai,同润菲诗艾伦,松江,1950000.0,35481,Low,54.96,2010,2,1,1,1,Plate & Tower,Steel/Concrete,Hardcover,Yes,Flat,121.25891700950434,31.11155382773749,107104371732
shanghai,德华四村,嘉定,2800000.0,38158,High,73.38,1994,2,1,0,1,Plate,Brick/Concrete,Simplicity,No,Flat,121.31454385956532,31.303573870645014,107104387379
shanghai,供销三村,浦东,1420000.0,22907,High,61.99,1984,2,1,1,1,Plate,Brick/Concrete,Simplicity,No,Flat,121.78580103857722,31.05553085212552,107104382760
shanghai,锦苑小区(长宁),长宁,2630000.0,74865,High,35.13,1990,1,1,1,1,Plate,Brick/Concrete,Hardcover,No,Flat,121.39558449114797,31.206246894797815,107104356096
shanghai,平南三四村,闵行,5100000.0,75023,High,67.98,1995,2,1,1,1,Plate,Brick/Concrete,Simplicity,No,Flat,121.41956331944802,31.423892082387205,107104391428
shanghai,罗阳四村,闵行,2600000.0,58811,Low,44.21,1996,1,1,1,1,Plate,Brick/Concrete,Simplicity,No,Flat,121.41582690750982,31.126457436717267,107104381818
shanghai,上海大花园,杨浦,11200000.0,93826,Low,119.37,2001,2,2,1,2,Plate,Steel/Concrete,Hardcover,Yes,Flat,121.51711309952361,31.27041724654114,107104354550
shanghai,太浜巷小区,普陀,4250000.0,65225,High,65.16,1989,2,1,1,1,Plate,Brick/Concrete,Hardcover,No,Flat,121.43203961518446,31.25674630670363,107104352656
shanghai,桃园新城中城苑,浦东,4090000.0,44510,High,91.89,2006,3,2,1,1,Plate,Steel/Concrete,Hardcover,No,Flat,121.5943530903241,31.095141921992063,107104355878
shanghai,陆凌新村,浦东,2600000.0,37303,High,69.7,1994,2,1,1,1,Plate,Brick/Concrete,Simplicity,No,Flat,121.56883806977146,31.353861879264105,107104356782
shanghai,市光四村,杨浦,4500000.0,61993,High,72.59,1996,2,2,1,1,Tower,Steel/Concrete,Simplicity,Yes,Flat,121.54189878583271,31.325748911753458,107104371688
shanghai,金塔新村,闵行,2280000.0,38849,High,58.69,1993,2,1,1,1,Plate,Brick/Concrete,Hardcover,No,Flat,121.41563395148627,31.044502246752373,107104382230
shanghai,江南星城(一期),闵行,10800000.0,90219,Middle,119.71,2004,3,2,1,1,Plate,Steel/Concrete,Hardcover,No,Flat,121.39488650776673,31.144864786227107,107104374052
shanghai,金竹园,闵行,5300000.0,54567,Middle,97.13,2001,2,2,1,2,Plate,Steel/Concrete,Simplicity,No,Split-Level,121.39258468972795,31.099001717354373,107104354087
shanghai,甬申金地城,浦东,4500000.0,35020,High,128.5,2006,3,2,1,2,Plate,Steel/Concrete,Hardcover,No,Flat,121.77339445134837,31.063689693412343,107104374288
shanghai,华悦家园,徐汇,9380000.0,102851,High,91.2,2016,2,2,1,1,Plate,Steel/Concrete,Hardcover,Yes,Flat,121.41601348556424,31.171428064480203,107104355668
shanghai,江桥三村,嘉定,3150000.0,46813,High,67.29,1995,2,1,1,1,Plate,Brick/Concrete,Simplicity,No,Flat,121.34349597666025,31.26038970420232,107104390881
shanghai,平南一二村,闵行,4850000.0,78581,Middle,61.72,1994,2,1,1,1,Plate,Brick/Concrete,Simplicity,No,Flat,121.40140775661641,31.15930646016895,107104376579
shanghai,高兴花园,闵行,4390000.0,63139,High,69.53,1996,2,1,1,1,Plate,Brick/Concrete,Hardcover,No,Flat,121.41449813399946,31.119619319088855,107104384786
shanghai,万科假日风景(公寓),闵行,12390000.0,91894,Middle,134.83,2006,3,2,1,2,Plate,Steel/Concrete,Hardcover,Yes,Flat,121.41024088452657,31.1106504910369,107104377482
shanghai,新城上坤樾山璟里,松江,5750000.0,50000,Middle,115,2017,4,2,1,2,Other,Unknown,Hardcover,Yes,Flat,121.2467239494952,31.102232200004053,107104367561
shanghai,天安豪园,闵行,5450000.0,92389,Middle,58.99,2014,1,1,1,1,Plate,Steel/Concrete,Simplicity,Yes,Flat,121.37823120496734,31.165086694415674,107104381704
shanghai,大江苑,松江,4700000.0,31830,Middle,147.66,2006,3,2,1,2,Plate,Steel/Concrete,Simplicity,Yes,Flat,121.24898534378603,31.032570662666718,107104330469
shanghai,光新路129弄,普陀,3450000.0,68088,High,50.67,1985,2,1,0,1,Bungalow,Brick/Concrete,Hardcover,No,Flat,121.4354468879838,31.25649703388615,107104303625
shanghai,车站新村(普陀),普陀,2900000.0,63278,High,45.83,1993,1,1,1,1,Plate,Brick/Concrete,Hardcover,No,Flat,121.41009374208403,31.2661193310269,107104288087
shanghai,贝港南区（第二居民区）,奉贤,2030000.0,22541,High,90.06,1994,3,1,1,1,Plate,Brick/Concrete,Hardcover,No,Flat,121.45367332712016,30.919656259249358,107104304928
shanghai,上海康城,闵行,6600000.0,48211,High,136.9,2008,3,2,1,2,Plate,Steel/Concrete,Hardcover,Yes,Flat,121.3610824629513,31.109872286600872,107104315735
shanghai,荡湾新村,浦东,1455000.0,28592,Middle,50.89,1985,2,1,1,1,Plate,Brick/Concrete,Simplicity,No,Flat,121.77246380684002,31.049168433026068,107104322976
shanghai,凌桥二村,浦东,1920000.0,35523,Low,54.05,1995,2,1,1,1,Plate,Brick/Concrete,Simplicity,No,Flat,121.54749469017658,31.36910640219769,107104298635
shanghai,金杨新村十一街坊,浦东,4650000.0,57035,High,81.53,1996,3,2,1,1,Plate,Brick/Concrete,Simplicity,No,Flat,121.59304300156836,31.253793886024365,107104331623
shanghai,西上海御庭,嘉定,2860000.0,31655,Low,90.35,NaN,2,1,1,1,Plate,Steel/Concrete,Hardcover,Yes,Flat,121.21149492264931,31.293619472098847,107104290029
shanghai,航华一村二街坊,闵行,4300000.0,51977,High,82.73,1994,3,1,1,1,Plate,Brick/Concrete,Simplicity,No,Flat,121.35926186717423,31.18124154222763,107104331560
shanghai,美林小城,浦东,5500000.0,58282,Middle,94.37,2007,2,2,1,1,Plate,Steel/Concrete,Simplicity,Yes,Flat,121.57001754490604,31.121330981865356,107104339930
shanghai,东方帕堤欧,宝山,4180000.0,51339,Middle,81.42,2010,2,2,1,1,Plate,Steel/Concrete,Simplicity,Yes,Flat,121.39295488142864,31.357659984441863,107104315332
shanghai,阳光美林,宝山,4080000.0,29777,Middle,137.02,2015,3,2,1,2,Plate,Steel/Concrete,Rough,Unknown,Flat,121.41687891309255,31.432251015962002,107104159142
shanghai,安琪花苑(公寓),松江,4450000.0,29969,Low,148.49,2009,3,2,1,2,Plate,Steel/Concrete,Rough,Yes,Flat,121.24352032255499,31.046358987753155,107104085958
shanghai,天和尚上海,奉贤,2080000.0,27875,Middle,74.62,NaN,2,2,1,1,Plate,Steel/Concrete,Rough,Unknown,Flat,121.56117902716282,30.981615851603355,107103493741
shanghai,大华锦绣华城(十二街区),浦东,10890000.0,91721,High,118.73,2003,3,2,1,2,Plate,Brick/Concrete,Hardcover,No,Flat,121.54584710804072,31.18801748001116,107104171501
shanghai,和平公寓,杨浦,9500000.0,75517,High,125.8,1999,3,2,1,2,Tower,Steel/Concrete,Simplicity,Yes,Flat,121.51482996623945,31.27669585414218,107104179965
shanghai,云都苑,普陀,9300000.0,74538,Middle,124.77,1999,3,2,1,2,Tower,Steel/Concrete,Hardcover,Yes,Flat,121.4435399019843,31.24941123393355,107102988583
shanghai,物华园,静安,14200000.0,61606,High,230.5,2001,4,2,1,2,Plate,Steel/Concrete,Simplicity,Yes,Duplex,121.43911700497537,31.294507005955115,107104053332
shanghai,海派青城,松江,3750000.0,37070,Low,101.16,2009,3,2,1,2,Plate,Steel/Concrete,Rough,No,Duplex,121.32329901455722,31.072391817649166,107103863038
shanghai,虹桥城市花园(公寓),长宁,14680000.0,96055,Middle,152.83,1999,3,2,1,2,Plate,Steel/Concrete,Simplicity,Yes,Flat,121.6620005257363,31.268832693891497,107103789873
shanghai,成亿花园,静安,8000000.0,62185,Middle,128.65,2003,3,2,1,2,Plate,Steel/Concrete,Simplicity,No,Flat,121.43606770692175,31.30368926521365,107103467671
shanghai,美丽星城,松江,5600000.0,49141,High,113.96,2004,3,2,1,2,Plate,Steel/Concrete,Hardcover,Yes,Flat,121.33402002132715,31.139540827638964,107104025579
shanghai,悠和家园,静安,10400000.0,106963,Low,97.23,2006,2,2,1,1,Plate,Steel/Concrete,Hardcover,Yes,Flat,121.45877974479163,31.272733878188546,107103671738
shanghai,中兴财富国际公寓,静安,8700000.0,103844,Middle,83.78,2005,2,2,0,1,Tower,Steel/Concrete,Hardcover,Yes,Flat,121.469774555081,31.259399824803413,107103970859
shanghai,名都城(公寓),闵行,13650000.0,81532,High,167.42,1998,3,2,1,2,Plate,Steel/Concrete,Hardcover,Yes,Flat,121.54061295132573,31.035734423504866,107103133444
shanghai,虹梅新苑,闵行,6300000.0,48944,High,128.72,2011,3,2,1,1,Plate,Steel/Concrete,Simplicity,Yes,Flat,121.46449629156547,31.046588244967165,107104284809
shanghai,海高一村,浦东,5000000.0,30613,High,163.33,1997,5,1,1,2,Plate,Brick/Concrete,Simplicity,No,Flat,121.58911866411748,31.355504734686782,107103652075
shanghai,宜川小区,静安,4980000.0,73539,Low,67.72,1993,2,1,1,1,Plate,Brick/Concrete,Simplicity,No,Flat,121.44408131071516,31.278327493089336,107104283909
shanghai,兰郡花田洋房,嘉定,3770000.0,15948,Low,236.4,2014,4,2,1,2,Plate,Steel/Concrete,Rough,Yes,Duplex,121.18080296744265,31.35983507324417,107103523566
shanghai,逸居苑,宝山,6280000.0,57107,Low,109.97,2008,3,2,1,2,Plate,Steel/Concrete,Rough,Yes,Flat,121.50053550015083,31.346494114160564,107104053681
